                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 1.7215,                 1.5793,                 1.5265,                0.51396,                0.53711,                 0.5231,                0.24151,                 1.8439,                 1.5917,                 1.5754,             0.00084162,             0.00084162,             0.00084162
                     35,                 1.7201,                 1.5737,                 1.5181,                0.51432,                0.54673,                0.52832,                0.24084,                 1.8292,                 1.5988,                 1.5675,             0.00082925,             0.00082925,             0.00082925
                     36,                  1.714,                 1.5524,                 1.5105,                0.50638,                0.55528,                0.52937,                0.24817,                 1.8453,                 1.5913,                 1.5837,             0.00081688,             0.00081688,             0.00081688
                     37,                 1.6983,                 1.5257,                 1.5005,                0.54034,                0.52144,                0.53044,                0.24742,                 1.8222,                 1.5618,                 1.5797,              0.0008045,              0.0008045,              0.0008045
                     38,                 1.6977,                 1.5258,                  1.503,                0.54078,                0.53526,                 0.5263,                0.25203,                 1.8181,                 1.5543,                 1.5677,             0.00079213,             0.00079213,             0.00079213
                     39,                 1.6931,                 1.4982,                 1.4945,                0.54773,                0.52241,                0.54346,                0.26219,                 1.8153,                 1.5424,                 1.5561,             0.00077975,             0.00077975,             0.00077975
                     40,                  1.675,                 1.4849,                   1.49,                0.52595,                0.53347,                0.54698,                0.25764,                 1.8215,                 1.5393,                 1.5515,             0.00076738,             0.00076738,             0.00076738
                     41,                 1.6669,                 1.4706,                 1.4762,                0.56042,                0.52825,                0.54305,                0.25723,                 1.8103,                 1.5215,                 1.5538,               0.000755,               0.000755,               0.000755
                     42,                 1.6613,                 1.4445,                  1.474,                 0.5411,                0.54589,                0.55052,                 0.2559,                 1.8295,                 1.5089,                 1.5781,             0.00074263,             0.00074263,             0.00074263
                     43,                 1.6562,                 1.4538,                 1.4707,                0.54323,                0.54711,                  0.565,                 0.2552,                 1.8368,                 1.5179,                 1.5705,             0.00073025,             0.00073025,             0.00073025
                     44,                 1.6412,                 1.4224,                 1.4638,                0.57999,                0.53829,                0.54765,                0.26012,                  1.818,                 1.5179,                 1.5705,             0.00071788,             0.00071788,             0.00071788
                     45,                 1.6245,                 1.3987,                 1.4509,                0.59673,                0.49897,                0.54776,                0.25704,                 1.8024,                 1.5073,                 1.5558,              0.0007055,              0.0007055,              0.0007055
                     46,                 1.6227,                 1.3925,                 1.4529,                0.57332,                0.55905,                0.57289,                0.26289,                  1.835,                 1.4736,                 1.5722,             0.00069313,             0.00069313,             0.00069313
                     47,                 1.6118,                 1.3682,                 1.4277,                0.56675,                0.53368,                0.55569,                0.26917,                  1.825,                 1.4884,                 1.5602,             0.00068075,             0.00068075,             0.00068075
                     48,                  1.611,                 1.3793,                 1.4311,                 0.5652,                0.56534,                0.57081,                0.26865,                 1.8288,                 1.4725,                 1.5643,             0.00066838,             0.00066838,             0.00066838
                     49,                 1.6077,                 1.3504,                 1.4321,                0.56474,                0.54654,                0.56196,                0.26941,                 1.8171,                 1.4649,                 1.5559,               0.000656,               0.000656,               0.000656
                     50,                 1.5913,                 1.3405,                 1.4273,                0.60995,                0.53727,                0.57464,                0.27276,                 1.8157,                 1.4534,                 1.5496,             0.00064362,             0.00064362,             0.00064362
                     51,                 1.5872,                 1.3361,                 1.4205,                0.56106,                0.57543,                0.57617,                 0.2757,                 1.8413,                 1.4426,                 1.5733,             0.00063125,             0.00063125,             0.00063125
                     52,                 1.5828,                 1.2991,                 1.4133,                0.57384,                0.52794,                0.56617,                0.26959,                 1.8322,                 1.4544,                 1.5722,             0.00061887,             0.00061887,             0.00061887
                     53,                 1.5715,                 1.3069,                 1.4016,                0.55762,                0.57866,                0.57335,                0.27426,                 1.8274,                 1.4579,                 1.5658,              0.0006065,              0.0006065,              0.0006065
