                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     67,                 1.4651,                  1.142,                 1.3298,                0.64658,                 0.5639,                0.60992,                0.28326,                 1.8624,                 1.3754,                 1.5799,             0.00043325,             0.00043325,             0.00043325
                     68,                 1.4576,                 1.1288,                 1.3233,                0.58249,                0.61929,                0.61217,                0.27899,                 1.8826,                 1.3855,                 1.5848,             0.00042087,             0.00042087,             0.00042087
                     69,                  1.454,                 1.1163,                 1.3175,                0.61739,                0.58786,                0.61029,                0.28758,                 1.8694,                 1.3815,                 1.5829,              0.0004085,              0.0004085,              0.0004085
                     70,                   1.45,                 1.1184,                 1.3204,                0.59634,                0.60247,                0.61153,                0.28449,                  1.878,                 1.3751,                  1.593,             0.00039613,             0.00039613,             0.00039613
                     71,                 1.4389,                  1.094,                 1.3056,                0.63366,                0.58724,                0.61009,                0.28405,                 1.8833,                 1.3871,                 1.5855,             0.00038375,             0.00038375,             0.00038375
                     72,                 1.4413,                 1.1047,                 1.3074,                0.64754,                0.57811,                0.61085,                0.27714,                 1.8874,                  1.367,                 1.5968,             0.00037138,             0.00037138,             0.00037138
                     73,                 1.4193,                 1.0853,                 1.2968,                0.62013,                0.58096,                0.59719,                0.27709,                 1.8878,                 1.3695,                 1.5878,               0.000359,               0.000359,               0.000359
                     74,                 1.4114,                 1.0868,                 1.2958,                0.60193,                0.60622,                0.60754,                0.28628,                 1.8767,                 1.3688,                 1.5869,             0.00034663,             0.00034663,             0.00034663
                     75,                    1.4,                 1.0599,                 1.2863,                0.64894,                0.56723,                0.61205,                0.28183,                 1.8903,                 1.3766,                 1.5924,             0.00033425,             0.00033425,             0.00033425
                     76,                 1.4161,                 1.0751,                 1.2903,                0.62869,                 0.5718,                 0.6108,                0.28447,                 1.8832,                 1.3591,                 1.5876,             0.00032188,             0.00032188,             0.00032188
                     77,                 1.3956,                 1.0498,                 1.2798,                0.60379,                0.60473,                0.60854,                0.27812,                 1.8978,                 1.3767,                 1.5989,              0.0003095,              0.0003095,              0.0003095
                     78,                 1.3959,                 1.0595,                 1.2833,                0.65745,                0.55241,                 0.6114,                0.28311,                 1.8966,                 1.3787,                 1.6008,             0.00029713,             0.00029713,             0.00029713
                     79,                  1.391,                 1.0458,                 1.2732,                0.62489,                0.59339,                0.60823,                0.28611,                 1.8821,                 1.3686,                 1.5896,             0.00028475,             0.00028475,             0.00028475
                     80,                 1.3768,                 1.0265,                 1.2677,                0.59889,                0.60664,                0.61377,                 0.2873,                 1.8912,                 1.3637,                 1.5958,             0.00027237,             0.00027237,             0.00027237
                     81,                 1.3802,                 1.0317,                 1.2707,                0.63274,                0.59704,                0.61982,                0.28626,                 1.8935,                 1.3583,                 1.5968,                0.00026,                0.00026,                0.00026
                     82,                 1.3616,                 1.0116,                 1.2617,                0.64483,                0.57877,                0.61469,                0.28444,                 1.9013,                 1.3506,                 1.6021,             0.00024762,             0.00024762,             0.00024762
                     83,                 1.3642,                 1.0178,                 1.2624,                0.61832,                0.59426,                0.61471,                0.28434,                 1.9052,                 1.3584,                 1.6061,             0.00023525,             0.00023525,             0.00023525
                     84,                 1.3558,                 1.0087,                  1.254,                0.68281,                  0.579,                0.62707,                0.28979,                  1.907,                 1.3567,                 1.6034,             0.00022288,             0.00022288,             0.00022288
                     85,                 1.3451,                 1.0017,                 1.2522,                0.65049,                0.57776,                0.60869,                0.28394,                 1.9132,                 1.3569,                 1.6066,              0.0002105,              0.0002105,              0.0002105
                     86,                 1.3404,                 0.9835,                 1.2439,                0.64274,                0.58913,                0.62025,                 0.2871,                 1.9192,                 1.3615,                 1.6234,             0.00019813,             0.00019813,             0.00019813
                     87,                 1.3368,                0.99203,                 1.2472,                0.63938,                0.59841,                0.61968,                 0.2842,                 1.9088,                 1.3644,                 1.6122,             0.00018575,             0.00018575,             0.00018575
                     88,                 1.3175,                0.98121,                 1.2324,                0.62537,                0.59883,                0.61858,                 0.2822,                  1.916,                 1.3611,                 1.6171,             0.00017338,             0.00017338,             0.00017338
                     89,                  1.324,                0.98518,                 1.2345,                0.67119,                0.57944,                0.62492,                0.29054,                 1.9094,                 1.3581,                 1.6047,               0.000161,               0.000161,               0.000161
                     90,                 1.3165,                0.96873,                 1.2289,                0.62049,                0.61677,                0.62365,                0.29117,                 1.8963,                 1.3644,                 1.6052,             0.00014862,             0.00014862,             0.00014862
                     91,                 1.2747,                0.85301,                 1.2202,                0.62948,                 0.5935,                0.61715,                0.28317,                 1.9172,                 1.3624,                 1.6199,             0.00013625,             0.00013625,             0.00013625
                     92,                 1.2444,                0.82725,                 1.2054,                 0.6364,                0.60016,                0.61685,                0.28574,                 1.9206,                 1.3778,                 1.6219,             0.00012387,             0.00012387,             0.00012387
                     93,                  1.228,                0.81693,                 1.1962,                0.65544,                 0.5928,                0.62571,                0.28971,                  1.922,                 1.3636,                 1.6312,              0.0001115,              0.0001115,              0.0001115
                     94,                 1.2175,                0.81043,                 1.1933,                0.65742,                0.57954,                0.62567,                0.29061,                 1.9242,                  1.369,                 1.6275,             9.9125e-05,             9.9125e-05,             9.9125e-05
                     95,                 1.2112,                0.79789,                 1.1883,                0.65506,                0.58089,                0.62733,                0.29043,                 1.9306,                 1.3738,                 1.6279,              8.675e-05,              8.675e-05,              8.675e-05
                     96,                 1.2037,                0.79434,                 1.1872,                0.64071,                0.58985,                0.61898,                0.28646,                 1.9297,                 1.3721,                 1.6296,             7.4375e-05,             7.4375e-05,             7.4375e-05
                     97,                  1.198,                 0.7876,                 1.1834,                0.66326,                0.58323,                0.62083,                0.28714,                 1.9303,                 1.3677,                  1.636,                6.2e-05,                6.2e-05,                6.2e-05
                     98,                 1.1937,                0.77816,                 1.1772,                0.66364,                0.59021,                0.62426,                0.28481,                  1.928,                 1.3771,                 1.6363,             4.9625e-05,             4.9625e-05,             4.9625e-05
                     99,                 1.1992,                0.78848,                  1.185,                0.65481,                0.58525,                0.61788,                 0.2859,                 1.9239,                  1.373,                  1.637,              3.725e-05,              3.725e-05,              3.725e-05
                    100,                 1.1844,                0.77276,                 1.1751,                0.66145,                0.59402,                0.62279,                0.28706,                 1.9243,                 1.3682,                 1.6386,             2.4875e-05,             2.4875e-05,             2.4875e-05
