                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 1.5734,                 1.2716,                 1.3696,                0.59532,                0.59201,                0.59514,                0.28302,                 1.7754,                  1.406,                 1.4825,             0.00084162,             0.00084162,             0.00084162
                     35,                 1.5757,                 1.2794,                 1.3726,                0.53864,                0.58024,                0.55896,                0.27255,                 1.7858,                 1.4205,                 1.4933,             0.00082925,             0.00082925,             0.00082925
                     36,                 1.5625,                 1.2419,                 1.3599,                0.56418,                 0.5814,                0.58686,                0.27752,                  1.813,                 1.4239,                 1.5217,             0.00081688,             0.00081688,             0.00081688
                     37,                 1.5441,                 1.2286,                 1.3463,                0.60804,                0.56051,                0.57799,                0.28517,                 1.7981,                  1.382,                 1.5185,              0.0008045,              0.0008045,              0.0008045
                     38,                  1.544,                 1.2091,                 1.3476,                0.56326,                0.59192,                0.58129,                 0.2803,                 1.8057,                 1.3995,                  1.515,             0.00079213,             0.00079213,             0.00079213
                     39,                 1.5292,                 1.1864,                 1.3403,                0.60251,                0.57496,                0.58072,                0.28477,                 1.8095,                 1.4029,                 1.5151,             0.00077975,             0.00077975,             0.00077975
                     40,                 1.5307,                 1.1949,                 1.3469,                0.57978,                0.60799,                0.59096,                0.29237,                 1.7863,                 1.3473,                 1.4793,             0.00076738,             0.00076738,             0.00076738
                     41,                   1.52,                 1.1767,                 1.3312,                0.59923,                0.56042,                0.58769,                0.28473,                 1.7994,                  1.374,                 1.5039,               0.000755,               0.000755,               0.000755
                     42,                 1.5131,                 1.1494,                 1.3303,                0.62802,                0.57045,                0.59445,                 0.2887,                 1.8184,                 1.3543,                 1.5022,             0.00074263,             0.00074263,             0.00074263
                     43,                 1.5053,                 1.1563,                 1.3211,                0.56712,                0.58228,                0.58394,                0.27456,                 1.8219,                 1.3894,                 1.4982,             0.00073025,             0.00073025,             0.00073025
