                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     23,                  1.845,                 1.8487,                 1.6413,                0.43983,                0.49297,                0.43945,                0.19309,                 1.8717,                 1.8121,                 1.6174,             0.00097775,             0.00097775,             0.00097775
                     24,                 1.8341,                 1.8277,                 1.6315,                0.41391,                0.48186,                0.43637,                0.19487,                 1.8806,                 1.7736,                 1.6271,             0.00096537,             0.00096537,             0.00096537
                     25,                 1.8254,                 1.7912,                 1.6302,                0.42661,                0.48673,                0.44401,                0.20111,                 1.8323,                 1.7541,                 1.6105,               0.000953,               0.000953,               0.000953
                     26,                 1.8073,                 1.7777,                 1.6173,                0.43387,                 0.4778,                0.44916,                0.20131,                 1.8501,                 1.7844,                 1.6133,             0.00094062,             0.00094062,             0.00094062
                     27,                 1.7993,                 1.7736,                 1.6079,                0.51922,                0.47745,                0.48075,                 0.2163,                 1.8443,                 1.7137,                 1.6025,             0.00092825,             0.00092825,             0.00092825
                     28,                  1.798,                 1.7267,                 1.6063,                0.49156,                0.49276,                0.49214,                 0.2141,                 1.8822,                 1.6931,                 1.6353,             0.00091588,             0.00091588,             0.00091588
                     29,                 1.7801,                 1.7098,                 1.5943,                0.50595,                0.47789,                0.47345,                0.21901,                 1.8496,                 1.7003,                 1.6151,              0.0009035,              0.0009035,              0.0009035
                     30,                  1.778,                 1.6984,                 1.5879,                0.47738,                0.51648,                0.47836,                0.21612,                 1.8567,                 1.7057,                 1.6361,             0.00089112,             0.00089112,             0.00089112
                     31,                 1.7601,                 1.6664,                 1.5683,                 0.4777,                0.52202,                0.49026,                0.22815,                 1.8545,                  1.645,                 1.6005,             0.00087875,             0.00087875,             0.00087875
                     32,                 1.7537,                 1.6615,                 1.5669,                0.51474,                 0.5134,                0.49376,                0.22959,                 1.8329,                 1.6365,                 1.5948,             0.00086637,             0.00086637,             0.00086637
                     33,                 1.7452,                 1.6282,                 1.5655,                0.51987,                0.53688,                 0.5186,                0.23319,                 1.8319,                 1.6255,                 1.5909,               0.000854,               0.000854,               0.000854
                     34,                 1.7244,                 1.6167,                 1.5457,                0.51019,                0.53149,                0.51175,                0.23828,                 1.8267,                  1.621,                 1.5786,             0.00084162,             0.00084162,             0.00084162
                     35,                 1.7345,                 1.6151,                 1.5496,                0.52502,                0.49207,                0.50521,                0.23423,                 1.7906,                 1.6204,                 1.5729,             0.00082925,             0.00082925,             0.00082925
                     36,                 1.7154,                 1.5702,                 1.5279,                0.51991,                0.53223,                0.52295,                0.24054,                 1.8442,                  1.596,                 1.5935,             0.00081688,             0.00081688,             0.00081688
                     37,                 1.7083,                 1.5634,                 1.5255,                0.52077,                0.54624,                0.52314,                0.23914,                 1.8043,                 1.5762,                 1.5763,              0.0008045,              0.0008045,              0.0008045
                     38,                 1.7061,                 1.5605,                 1.5219,                0.51514,                0.54756,                0.52958,                0.24236,                  1.829,                 1.5864,                   1.58,             0.00079213,             0.00079213,             0.00079213
                     39,                 1.6922,                 1.5346,                 1.5181,                0.58857,                0.53289,                0.55338,                0.24718,                 1.8013,                 1.5509,                 1.5673,             0.00077975,             0.00077975,             0.00077975
                     40,                 1.6857,                 1.5346,                 1.5161,                0.54387,                0.53969,                0.53409,                0.24867,                 1.8094,                 1.5578,                 1.5738,             0.00076738,             0.00076738,             0.00076738
                     41,                 1.6745,                 1.5102,                 1.5038,                0.54919,                0.57858,                0.53414,                0.24738,                 1.8025,                 1.5514,                 1.5737,               0.000755,               0.000755,               0.000755
                     42,                 1.6617,                 1.4821,                 1.4956,                0.53171,                0.55153,                0.54305,                0.25015,                 1.8082,                 1.5487,                 1.5726,             0.00074263,             0.00074263,             0.00074263
                     43,                 1.6609,                 1.4775,                 1.4931,                0.51455,                0.56788,                0.55169,                0.24839,                 1.8281,                 1.5255,                 1.5917,             0.00073025,             0.00073025,             0.00073025
                     44,                 1.6478,                 1.4432,                 1.4846,                0.53146,                0.55471,                0.54598,                0.24955,                 1.8426,                 1.5449,                 1.5886,             0.00071788,             0.00071788,             0.00071788
                     45,                 1.6413,                 1.4292,                 1.4812,                 0.5826,                0.55405,                0.55554,                0.25837,                 1.7984,                 1.5297,                 1.5596,              0.0007055,              0.0007055,              0.0007055
                     46,                 1.6332,                 1.4167,                 1.4765,                0.57329,                0.56502,                 0.5672,                0.26216,                  1.821,                  1.543,                 1.5814,             0.00069313,             0.00069313,             0.00069313
                     47,                 1.6178,                 1.4008,                 1.4551,                0.56345,                0.55541,                 0.5644,                0.25784,                  1.817,                 1.5067,                 1.5703,             0.00068075,             0.00068075,             0.00068075
                     48,                 1.6201,                 1.3966,                 1.4587,                0.59914,                0.56021,                0.57561,                0.26089,                 1.8172,                 1.4863,                  1.577,             0.00066838,             0.00066838,             0.00066838
                     49,                 1.6112,                 1.3747,                 1.4517,                0.57123,                0.56612,                0.56714,                0.26045,                 1.8252,                 1.5145,                 1.5614,               0.000656,               0.000656,               0.000656
                     50,                 1.6093,                 1.3711,                 1.4517,                0.58109,                0.56709,                0.59037,                0.27684,                 1.8303,                 1.4661,                 1.5738,             0.00064362,             0.00064362,             0.00064362
                     51,                 1.5989,                 1.3589,                 1.4422,                0.55772,                0.57369,                0.58305,                0.27397,                 1.8035,                 1.4764,                 1.5594,             0.00063125,             0.00063125,             0.00063125
                     52,                 1.5852,                 1.3296,                 1.4345,                0.61906,                0.56467,                0.58903,                0.27075,                 1.8331,                 1.4744,                 1.5897,             0.00061887,             0.00061887,             0.00061887
                     53,                 1.5838,                 1.3234,                 1.4261,                 0.5882,                0.55397,                0.58285,                0.27054,                 1.8133,                 1.4666,                 1.5695,              0.0006065,              0.0006065,              0.0006065
                     54,                 1.5765,                 1.3063,                 1.4253,                0.60281,                0.58017,                0.59318,                0.27465,                 1.8334,                 1.4327,                  1.577,             0.00059413,             0.00059413,             0.00059413
                     55,                 1.5788,                 1.2999,                  1.423,                 0.6189,                0.58585,                0.60347,                 0.2861,                 1.8161,                 1.4384,                 1.5755,             0.00058175,             0.00058175,             0.00058175
                     56,                 1.5593,                 1.2876,                 1.4108,                 0.6063,                0.57994,                0.58975,                0.27904,                 1.8221,                 1.4474,                 1.5657,             0.00056938,             0.00056938,             0.00056938
                     57,                 1.5472,                 1.2762,                  1.404,                0.57839,                0.57518,                0.59723,                0.28333,                 1.8244,                 1.4484,                 1.5703,               0.000557,               0.000557,               0.000557
                     58,                 1.5469,                 1.2734,                 1.4114,                0.59879,                0.58858,                0.60709,                0.28365,                 1.8371,                 1.4141,                 1.5941,             0.00054463,             0.00054463,             0.00054463
                     59,                 1.5413,                 1.2512,                 1.3968,                0.63406,                0.58114,                0.61457,                  0.286,                 1.8208,                 1.4286,                 1.5791,             0.00053225,             0.00053225,             0.00053225
                     60,                 1.5221,                 1.2403,                 1.3905,                0.59891,                0.59097,                0.60509,                0.27766,                 1.8272,                 1.4295,                 1.5843,             0.00051988,             0.00051988,             0.00051988
                     61,                 1.5155,                 1.2206,                 1.3821,                0.58751,                0.60943,                0.60207,                0.27852,                 1.8292,                 1.4493,                 1.5757,              0.0005075,              0.0005075,              0.0005075
                     62,                 1.5175,                 1.2112,                 1.3854,                0.61397,                0.60449,                0.61347,                0.28336,                 1.8235,                  1.416,                  1.572,             0.00049513,             0.00049513,             0.00049513
                     63,                 1.5029,                 1.2135,                 1.3777,                0.59965,                0.58767,                0.61115,                0.28337,                 1.8393,                 1.4218,                 1.5816,             0.00048275,             0.00048275,             0.00048275
                     64,                  1.499,                 1.1843,                 1.3743,                0.59948,                0.60648,                0.61742,                0.28444,                 1.8312,                 1.4162,                  1.577,             0.00047038,             0.00047038,             0.00047038
                     65,                 1.4916,                 1.1779,                 1.3657,                0.56381,                0.59588,                 0.6075,                0.28594,                 1.8313,                 1.4054,                 1.5872,               0.000458,               0.000458,               0.000458
                     66,                 1.4923,                 1.1765,                 1.3628,                 0.6279,                0.57261,                0.61154,                0.28758,                 1.8427,                 1.3998,                 1.5956,             0.00044563,             0.00044563,             0.00044563
                     67,                 1.4776,                 1.1688,                 1.3617,                0.56665,                0.61934,                0.60805,                 0.2895,                 1.8126,                 1.3956,                 1.5784,             0.00043325,             0.00043325,             0.00043325
                     68,                 1.4678,                 1.1513,                 1.3456,                0.60295,                0.63417,                0.62618,                0.28392,                 1.8445,                 1.4051,                  1.585,             0.00042087,             0.00042087,             0.00042087
                     69,                 1.4648,                 1.1383,                  1.343,                0.63246,                0.60436,                0.61519,                0.28765,                  1.855,                 1.3913,                 1.5939,              0.0004085,              0.0004085,              0.0004085
                     70,                 1.4626,                 1.1404,                 1.3427,                0.60953,                0.61367,                0.61564,                0.28279,                 1.8478,                 1.3987,                 1.5983,             0.00039613,             0.00039613,             0.00039613
                     71,                 1.4613,                 1.1331,                 1.3401,                 0.6015,                 0.5968,                0.61544,                0.28531,                 1.8679,                  1.397,                 1.6142,             0.00038375,             0.00038375,             0.00038375
                     72,                 1.4553,                 1.1231,                 1.3324,                0.64585,                0.59419,                0.62479,                0.29558,                 1.8441,                 1.3935,                 1.5872,             0.00037138,             0.00037138,             0.00037138
                     73,                 1.4409,                 1.1038,                  1.327,                0.61445,                0.63334,                0.63287,                0.29407,                 1.8397,                 1.3869,                 1.5859,               0.000359,               0.000359,               0.000359
                     74,                 1.4198,                 1.0959,                 1.3153,                0.61997,                0.60427,                0.63478,                 0.2951,                 1.8323,                 1.3758,                 1.5822,             0.00034663,             0.00034663,             0.00034663
                     75,                 1.4205,                 1.0915,                  1.318,                0.62255,                0.63202,                0.62787,                0.28918,                 1.8332,                 1.3806,                 1.5857,             0.00033425,             0.00033425,             0.00033425
                     76,                  1.415,                 1.0819,                 1.3097,                 0.6245,                0.62961,                0.63331,                0.28887,                 1.8658,                 1.3786,                 1.6121,             0.00032188,             0.00032188,             0.00032188
                     77,                 1.4165,                 1.0827,                   1.31,                0.59494,                0.63087,                0.63245,                0.28901,                 1.8422,                 1.3597,                 1.5955,              0.0003095,              0.0003095,              0.0003095
                     78,                 1.4031,                 1.0722,                 1.3076,                0.62021,                0.62274,                0.62862,                0.29307,                 1.8466,                 1.3687,                 1.5906,             0.00029713,             0.00029713,             0.00029713
                     79,                 1.3969,                 1.0561,                 1.2952,                0.63026,                0.61839,                0.63784,                0.29563,                  1.843,                 1.3445,                 1.5945,             0.00028475,             0.00028475,             0.00028475
                     80,                 1.3904,                 1.0418,                 1.2918,                0.61549,                0.61377,                0.63756,                0.29219,                 1.8443,                 1.3588,                 1.5912,             0.00027237,             0.00027237,             0.00027237
                     81,                 1.3946,                 1.0466,                 1.2981,                0.61717,                0.61441,                0.63045,                0.29161,                 1.8494,                 1.3577,                 1.5943,                0.00026,                0.00026,                0.00026
                     82,                 1.3741,                 1.0268,                  1.285,                0.63635,                0.60758,                0.63771,                0.29187,                 1.8537,                 1.3671,                 1.6009,             0.00024762,             0.00024762,             0.00024762
                     83,                 1.3735,                 1.0371,                 1.2856,                0.64688,                0.61598,                0.65035,                0.29234,                 1.8496,                 1.3492,                 1.5997,             0.00023525,             0.00023525,             0.00023525
                     84,                 1.3802,                 1.0341,                 1.2826,                0.65654,                0.59804,                0.63917,                0.29385,                 1.8535,                 1.3546,                 1.5998,             0.00022288,             0.00022288,             0.00022288
                     85,                 1.3614,                 1.0255,                 1.2822,                0.63505,                0.61287,                0.63954,                0.29414,                 1.8383,                 1.3556,                 1.5867,              0.0002105,              0.0002105,              0.0002105
                     86,                 1.3591,                 1.0097,                 1.2682,                0.64199,                0.61717,                0.63941,                0.29812,                 1.8398,                 1.3492,                 1.5932,             0.00019813,             0.00019813,             0.00019813
                     87,                 1.3446,                 0.9971,                  1.264,                0.62739,                0.61442,                0.62815,                0.29301,                 1.8416,                 1.3593,                 1.5823,             0.00018575,             0.00018575,             0.00018575
                     88,                 1.3419,                 1.0054,                 1.2599,                0.62672,                0.63207,                0.64453,                0.29647,                 1.8439,                 1.3488,                 1.5937,             0.00017338,             0.00017338,             0.00017338
                     89,                 1.3348,                0.99129,                 1.2586,                0.61609,                  0.648,                0.64284,                0.29176,                 1.8448,                 1.3538,                 1.5932,               0.000161,               0.000161,               0.000161
                     90,                  1.328,                0.98644,                 1.2505,                 0.6258,                0.63174,                0.63158,                0.29274,                 1.8502,                 1.3616,                 1.6019,             0.00014862,             0.00014862,             0.00014862
                     91,                 1.2803,                  0.872,                  1.239,                0.59944,                0.64212,                0.63259,                0.29123,                 1.8729,                 1.3572,                 1.6262,             0.00013625,             0.00013625,             0.00013625
                     92,                 1.2545,                 0.8464,                  1.225,                0.59054,                0.65131,                0.63094,                 0.2923,                 1.8667,                 1.3553,                  1.617,             0.00012387,             0.00012387,             0.00012387
                     93,                 1.2357,                0.82401,                 1.2138,                0.61349,                 0.6482,                0.64188,                0.29719,                 1.8742,                 1.3521,                 1.6324,              0.0001115,              0.0001115,              0.0001115
                     94,                 1.2312,                0.82583,                 1.2152,                0.62555,                0.62495,                0.63253,                0.29718,                 1.8722,                 1.3603,                 1.6332,             9.9125e-05,             9.9125e-05,             9.9125e-05
                     95,                 1.2251,                0.81842,                 1.2078,                0.61352,                0.64919,                0.63915,                0.29553,                  1.868,                 1.3667,                 1.6229,              8.675e-05,              8.675e-05,              8.675e-05
                     96,                 1.2195,                0.80945,                 1.2068,                0.60274,                0.65323,                0.63801,                0.29496,                 1.8749,                 1.3572,                 1.6338,             7.4375e-05,             7.4375e-05,             7.4375e-05
                     97,                 1.2064,                0.80422,                 1.1964,                0.63902,                 0.6353,                0.64483,                 0.2962,                 1.8776,                 1.3508,                 1.6384,                6.2e-05,                6.2e-05,                6.2e-05
                     98,                  1.205,                0.79535,                 1.1984,                0.62665,                0.63787,                0.64339,                0.29684,                 1.8767,                 1.3513,                 1.6383,             4.9625e-05,             4.9625e-05,             4.9625e-05
                     99,                 1.2046,                0.79494,                 1.2043,                0.61633,                0.63796,                0.64241,                 0.2966,                 1.8729,                 1.3521,                 1.6383,              3.725e-05,              3.725e-05,              3.725e-05
                    100,                 1.1901,                0.77927,                 1.1902,                0.62719,                0.63755,                0.64499,                0.29657,                 1.8742,                 1.3571,                 1.6346,             2.4875e-05,             2.4875e-05,             2.4875e-05
