                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 1.5963,                 1.3294,                 1.4329,                0.54505,                0.57547,                0.56617,                0.26802,                 1.7889,                 1.4628,                 1.5551,             0.00084162,             0.00084162,             0.00084162
                     35,                 1.5949,                 1.3218,                 1.4306,                0.56081,                 0.5742,                0.57887,                0.26563,                 1.8037,                 1.4275,                 1.5623,             0.00082925,             0.00082925,             0.00082925
                     36,                 1.5893,                 1.2958,                 1.4139,                0.58544,                0.57421,                0.60336,                0.27766,                 1.8171,                 1.4143,                 1.5706,             0.00081688,             0.00081688,             0.00081688
                     37,                 1.5695,                  1.266,                 1.3991,                0.58461,                0.58456,                0.59329,                 0.2807,                 1.7773,                 1.3929,                 1.5508,              0.0008045,              0.0008045,              0.0008045
                     38,                 1.5762,                 1.2777,                 1.4018,                0.60612,                0.57721,                0.59942,                0.28239,                 1.7824,                 1.3687,                 1.5387,             0.00079213,             0.00079213,             0.00079213
                     39,                 1.5677,                 1.2543,                 1.4009,                0.60887,                0.57819,                0.60886,                0.28751,                 1.7967,                 1.3728,                 1.5505,             0.00077975,             0.00077975,             0.00077975
                     40,                  1.555,                 1.2454,                 1.3982,                0.56774,                0.62812,                0.60961,                 0.2844,                 1.7693,                 1.3512,                  1.527,             0.00076738,             0.00076738,             0.00076738
                     41,                 1.5452,                 1.2348,                 1.3855,                0.58595,                0.60511,                0.60413,                0.27989,                  1.778,                 1.3819,                 1.5351,               0.000755,               0.000755,               0.000755
                     42,                 1.5324,                 1.2022,                 1.3772,                0.58983,                0.59777,                0.58801,                 0.2827,                 1.7977,                 1.3839,                 1.5467,             0.00074263,             0.00074263,             0.00074263
                     43,                 1.5337,                 1.2009,                 1.3783,                0.61209,                0.61366,                0.61338,                0.28104,                 1.8119,                 1.3576,                 1.5719,             0.00073025,             0.00073025,             0.00073025
