                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     73,                 1.2817,                0.88846,                 1.2096,                0.64219,                0.65521,                0.66636,                0.31489,                 1.8406,                  1.277,                 1.5986,               0.000359,               0.000359,               0.000359
                     74,                 1.2799,                0.88732,                 1.2063,                0.69277,                0.60677,                0.65295,                0.31275,                 1.8499,                 1.2658,                 1.6007,             0.00034663,             0.00034663,             0.00034663
                     75,                 1.2691,                0.88387,                 1.2022,                 0.6828,                0.63864,                0.66047,                0.31258,                  1.858,                 1.2556,                 1.6018,             0.00033425,             0.00033425,             0.00033425
                     76,                 1.2687,                0.87386,                 1.1986,                0.66396,                0.66646,                0.67148,                0.31375,                 1.8627,                 1.2507,                 1.6144,             0.00032188,             0.00032188,             0.00032188
                     77,                 1.2575,                0.85229,                 1.1875,                 0.6348,                 0.6377,                0.64813,                0.31138,                 1.8582,                 1.2627,                 1.6187,              0.0003095,              0.0003095,              0.0003095
                     78,                 1.2582,                0.86333,                 1.1933,                0.64944,                0.64755,                0.65345,                0.30829,                 1.8698,                 1.2747,                 1.6002,             0.00029713,             0.00029713,             0.00029713
                     79,                 1.2504,                0.85248,                  1.183,                0.65609,                0.63766,                0.66205,                0.31241,                 1.8611,                 1.2424,                 1.6048,             0.00028475,             0.00028475,             0.00028475
                     80,                 1.2454,                0.84607,                 1.1861,                0.66795,                 0.6242,                0.66261,                0.31299,                 1.8634,                 1.2502,                 1.6088,             0.00027237,             0.00027237,             0.00027237
                     81,                  1.237,                0.84198,                  1.179,                0.66305,                0.63713,                 0.6685,                0.31248,                 1.8801,                 1.2542,                 1.6173,                0.00026,                0.00026,                0.00026
                     82,                 1.2215,                0.82383,                  1.171,                0.66987,                0.64904,                0.67436,                0.31885,                 1.8824,                 1.2373,                 1.6139,             0.00024762,             0.00024762,             0.00024762
                     83,                 1.2189,                0.82959,                 1.1699,                0.65241,                0.65271,                0.66971,                0.31589,                 1.8679,                 1.2337,                 1.6076,             0.00023525,             0.00023525,             0.00023525
                     84,                  1.224,                0.82747,                 1.1711,                0.66579,                0.63846,                0.66489,                0.31604,                  1.868,                 1.2506,                  1.613,             0.00022288,             0.00022288,             0.00022288
                     85,                 1.2007,                0.82237,                 1.1675,                0.65044,                 0.6411,                0.66377,                0.31769,                 1.8693,                  1.249,                 1.6191,              0.0002105,              0.0002105,              0.0002105
                     86,                 1.2051,                0.80954,                 1.1582,                0.68018,                0.62354,                0.66438,                0.31645,                 1.8692,                  1.245,                 1.6198,             0.00019813,             0.00019813,             0.00019813
                     87,                 1.1912,                0.80465,                 1.1559,                0.66875,                0.62064,                0.66429,                0.31766,                  1.869,                 1.2509,                 1.6062,             0.00018575,             0.00018575,             0.00018575
                     88,                 1.1838,                 0.8097,                 1.1495,                0.68223,                0.61541,                0.66273,                0.31546,                 1.8698,                 1.2548,                 1.6056,             0.00017338,             0.00017338,             0.00017338
                     89,                 1.1828,                 0.8025,                 1.1534,                0.66029,                0.62362,                0.66253,                 0.3146,                 1.8718,                 1.2441,                 1.6145,               0.000161,               0.000161,               0.000161
                     90,                 1.1765,                0.79261,                 1.1449,                 0.6792,                0.64126,                0.66405,                 0.3113,                 1.8729,                 1.2408,                 1.6162,             0.00014862,             0.00014862,             0.00014862
                     91,                 1.1354,                0.70164,                 1.1355,                0.66741,                0.65271,                0.67083,                0.31157,                 1.8678,                 1.2457,                  1.614,             0.00013625,             0.00013625,             0.00013625
                     92,                 1.1088,                0.67142,                  1.116,                0.65037,                0.65695,                0.66496,                0.31272,                 1.8679,                 1.2412,                 1.6147,             0.00012387,             0.00012387,             0.00012387
                     93,                  1.099,                0.65294,                 1.1102,                0.65964,                0.63596,                0.66197,                0.30869,                 1.8818,                 1.2459,                 1.6241,              0.0001115,              0.0001115,              0.0001115
                     94,                 1.0884,                0.65347,                 1.1086,                0.66265,                0.63724,                0.67271,                0.31325,                 1.8822,                 1.2469,                 1.6218,             9.9125e-05,             9.9125e-05,             9.9125e-05
                     95,                 1.0746,                0.64053,                  1.099,                0.65814,                0.63815,                0.66672,                0.31073,                 1.8817,                 1.2442,                 1.6227,              8.675e-05,              8.675e-05,              8.675e-05
                     96,                 1.0742,                0.63816,                 1.0977,                0.65378,                0.64651,                0.66123,                0.31258,                 1.8856,                 1.2607,                   1.63,             7.4375e-05,             7.4375e-05,             7.4375e-05
                     97,                 1.0512,                0.62953,                 1.0902,                0.64277,                0.64878,                0.65894,                0.31175,                 1.8896,                 1.2663,                 1.6315,                6.2e-05,                6.2e-05,                6.2e-05
                     98,                 1.0563,                 0.6263,                 1.0922,                0.65456,                0.65121,                0.66546,                0.31127,                 1.8935,                 1.2677,                 1.6414,             4.9625e-05,             4.9625e-05,             4.9625e-05
                     99,                 1.0609,                0.63238,                 1.0964,                0.65441,                0.64953,                0.66452,                0.31175,                 1.8916,                 1.2662,                 1.6416,              3.725e-05,              3.725e-05,              3.725e-05
                    100,                 1.0366,                 0.6122,                 1.0842,                0.65259,                0.63331,                0.65972,                 0.3136,                 1.8898,                 1.2653,                 1.6426,             2.4875e-05,             2.4875e-05,             2.4875e-05
