                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                  1.717,                 1.5827,                 1.5235,                0.45041,                0.52907,                0.48397,                0.22189,                 1.7859,                 1.6568,                 1.5735,             0.00084162,             0.00084162,             0.00084162
                     35,                 1.6933,                 1.5352,                 1.5105,                0.47001,                0.54383,                0.50302,                 0.2334,                 1.8058,                 1.6703,                 1.6002,             0.00082925,             0.00082925,             0.00082925
                     36,                 1.6862,                 1.5247,                  1.488,                0.50103,                0.53924,                0.51537,                0.24087,                 1.7954,                 1.6055,                 1.5843,             0.00081688,             0.00081688,             0.00081688
                     37,                 1.6868,                 1.5314,                 1.5102,                0.48844,                0.54182,                 0.5029,                0.23057,                 1.7904,                 1.6153,                 1.5923,              0.0008045,              0.0008045,              0.0008045
                     38,                 1.6753,                 1.4996,                 1.4841,                0.55618,                0.53683,                0.52284,                0.24032,                  1.796,                 1.5731,                  1.574,             0.00079213,             0.00079213,             0.00079213
                     39,                 1.6628,                 1.4878,                 1.4736,                0.53974,                 0.4753,                0.51641,                0.23997,                 1.8048,                  1.578,                 1.5845,             0.00077975,             0.00077975,             0.00077975
                     40,                 1.6613,                  1.477,                 1.4721,                0.54973,                0.51428,                0.53427,                0.24758,                 1.7899,                 1.5268,                 1.5883,             0.00076738,             0.00076738,             0.00076738
                     41,                 1.6531,                 1.4718,                 1.4773,                0.52254,                0.53738,                0.52903,                0.24207,                  1.824,                 1.5642,                 1.6008,               0.000755,               0.000755,               0.000755
                     42,                 1.6357,                 1.4407,                 1.4603,                0.53957,                0.49572,                0.51813,                0.24231,                 1.7875,                 1.5745,                 1.5651,             0.00074263,             0.00074263,             0.00074263
                     43,                 1.6324,                 1.4174,                 1.4423,                 0.5355,                 0.4943,                 0.5212,                0.25034,                 1.7934,                 1.5474,                 1.5628,             0.00073025,             0.00073025,             0.00073025
                     44,                 1.6388,                 1.4085,                 1.4533,                0.53604,                0.54112,                0.52892,                0.24814,                  1.785,                 1.5207,                 1.5678,             0.00071788,             0.00071788,             0.00071788
                     45,                 1.6202,                 1.4004,                 1.4451,                0.54484,                 0.5522,                0.53384,                0.24664,                 1.8102,                 1.5115,                 1.5956,              0.0007055,              0.0007055,              0.0007055
                     46,                 1.6055,                 1.3867,                 1.4571,                0.50885,                0.53865,                0.52929,                0.25081,                 1.8244,                 1.5367,                 1.5992,             0.00069313,             0.00069313,             0.00069313
                     47,                 1.5939,                  1.361,                 1.4278,                0.56691,                0.53876,                0.55432,                0.25862,                 1.7899,                 1.4969,                 1.5677,             0.00068075,             0.00068075,             0.00068075
                     48,                  1.602,                  1.364,                 1.4281,                0.53018,                0.53619,                0.53591,                0.25063,                 1.7882,                 1.5093,                 1.5687,             0.00066838,             0.00066838,             0.00066838
                     49,                  1.596,                 1.3411,                 1.4323,                0.54172,                0.56855,                0.56106,                0.26727,                  1.777,                 1.4751,                 1.5646,               0.000656,               0.000656,               0.000656
                     50,                 1.5955,                 1.3438,                 1.4277,                 0.5483,                0.56597,                0.55827,                0.26332,                   1.81,                 1.4602,                 1.5778,             0.00064362,             0.00064362,             0.00064362
                     51,                  1.583,                 1.3183,                 1.4261,                0.56187,                0.54944,                0.55499,                0.26354,                 1.7951,                 1.4776,                 1.5845,             0.00063125,             0.00063125,             0.00063125
                     52,                 1.5689,                 1.3159,                 1.4151,                0.54288,                0.55044,                0.55609,                0.25946,                 1.8081,                 1.4668,                 1.5843,             0.00061887,             0.00061887,             0.00061887
                     53,                 1.5716,                 1.3078,                 1.4149,                0.53785,                0.56066,                  0.568,                0.26575,                 1.7942,                 1.4751,                 1.5669,              0.0006065,              0.0006065,              0.0006065
                     54,                 1.5656,                 1.3083,                 1.4134,                0.56223,                0.55032,                0.56387,                 0.2663,                 1.7766,                 1.4703,                 1.5404,             0.00059413,             0.00059413,             0.00059413
                     55,                 1.5499,                 1.2755,                 1.3965,                0.58493,                 0.5858,                0.59112,                0.27832,                 1.7971,                 1.4465,                 1.5785,             0.00058175,             0.00058175,             0.00058175
                     56,                 1.5505,                 1.2534,                 1.3937,                0.57745,                0.55568,                0.57035,                0.27057,                 1.8125,                 1.4504,                 1.5739,             0.00056938,             0.00056938,             0.00056938
                     57,                 1.5407,                 1.2538,                 1.3849,                0.57557,                0.57419,                0.57897,                0.27131,                 1.8141,                 1.4413,                 1.5721,               0.000557,               0.000557,               0.000557
                     58,                 1.5339,                 1.2703,                 1.3761,                0.60754,                0.57491,                0.58847,                0.27219,                 1.7937,                 1.4346,                 1.5692,             0.00054463,             0.00054463,             0.00054463
                     59,                 1.5318,                  1.244,                 1.3787,                0.55563,                0.59515,                0.58329,                0.27874,                  1.806,                  1.416,                 1.5799,             0.00053225,             0.00053225,             0.00053225
                     60,                 1.5225,                  1.224,                 1.3656,                 0.5438,                0.61489,                0.60196,                0.27437,                 1.8284,                 1.4153,                 1.6047,             0.00051988,             0.00051988,             0.00051988
                     61,                 1.5195,                 1.2123,                 1.3755,                 0.5843,                0.60636,                0.60176,                0.28515,                  1.788,                 1.4131,                 1.5534,              0.0005075,              0.0005075,              0.0005075
                     62,                  1.503,                 1.1854,                 1.3634,                0.62535,                0.58239,                0.59554,                0.28502,                 1.7967,                 1.4017,                 1.5705,             0.00049513,             0.00049513,             0.00049513
                     63,                 1.4973,                 1.1974,                 1.3616,                0.55669,                0.60542,                0.58372,                0.27555,                 1.8082,                  1.411,                 1.5746,             0.00048275,             0.00048275,             0.00048275
                     64,                 1.4931,                 1.1811,                 1.3438,                0.57256,                0.59187,                0.60176,                0.28767,                 1.8126,                 1.3884,                 1.5769,             0.00047038,             0.00047038,             0.00047038
                     65,                 1.4759,                 1.1539,                 1.3461,                0.57449,                0.61432,                0.60293,                0.28931,                 1.8108,                  1.372,                 1.5889,               0.000458,               0.000458,               0.000458
                     66,                 1.4744,                 1.1486,                 1.3398,                0.62677,                0.59923,                0.61048,                 0.2931,                 1.7869,                 1.3711,                 1.5669,             0.00044563,             0.00044563,             0.00044563
                     67,                  1.479,                 1.1597,                 1.3361,                0.62131,                0.62413,                0.62151,                0.29354,                 1.7927,                 1.3553,                 1.5802,             0.00043325,             0.00043325,             0.00043325
                     68,                 1.4768,                 1.1396,                 1.3364,                0.59607,                 0.6077,                0.60511,                0.28906,                 1.8204,                 1.3655,                 1.5715,             0.00042087,             0.00042087,             0.00042087
                     69,                 1.4633,                 1.1436,                 1.3341,                0.58208,                0.60066,                0.59783,                0.28179,                 1.7919,                 1.3749,                 1.5637,              0.0004085,              0.0004085,              0.0004085
                     70,                 1.4619,                 1.1246,                  1.323,                 0.5889,                0.60574,                0.59495,                0.28522,                 1.8165,                 1.3767,                 1.5804,             0.00039613,             0.00039613,             0.00039613
                     71,                 1.4339,                 1.1072,                 1.3123,                0.59718,                0.61663,                0.60007,                0.28476,                 1.8311,                 1.3593,                 1.5752,             0.00038375,             0.00038375,             0.00038375
                     72,                 1.4366,                 1.0903,                 1.3114,                0.61511,                0.61112,                0.62003,                0.29972,                 1.8102,                 1.3508,                 1.5912,             0.00037138,             0.00037138,             0.00037138
                     73,                 1.4221,                  1.074,                  1.292,                0.60346,                0.62453,                 0.6185,                 0.2896,                 1.8308,                 1.3586,                 1.5945,               0.000359,               0.000359,               0.000359
                     74,                 1.4367,                 1.0873,                 1.3143,                0.63777,                0.58787,                0.61701,                0.29398,                 1.8191,                 1.3501,                 1.5839,             0.00034663,             0.00034663,             0.00034663
                     75,                 1.4215,                 1.0731,                 1.2993,                0.62894,                0.61697,                 0.6258,                 0.3034,                 1.7963,                 1.3451,                 1.5676,             0.00033425,             0.00033425,             0.00033425
                     76,                 1.3947,                 1.0442,                 1.2822,                0.66274,                0.57412,                0.61967,                0.29583,                 1.8119,                  1.315,                 1.5775,             0.00032188,             0.00032188,             0.00032188
                     77,                 1.4108,                 1.0623,                 1.2864,                 0.6453,                0.60085,                0.62252,                0.30455,                 1.7927,                 1.3175,                 1.5705,              0.0003095,              0.0003095,              0.0003095
                     78,                  1.384,                  1.025,                 1.2726,                0.64752,                0.59006,                 0.6235,                0.30282,                 1.8196,                 1.3684,                 1.5838,             0.00029713,             0.00029713,             0.00029713
                     79,                  1.407,                 1.0528,                 1.2926,                0.64562,                0.58792,                0.61666,                0.30044,                 1.8186,                 1.3404,                 1.5871,             0.00028475,             0.00028475,             0.00028475
                     80,                 1.3859,                 1.0264,                 1.2742,                0.68043,                0.59365,                 0.6322,                0.30671,                 1.7931,                 1.3282,                 1.5673,             0.00027237,             0.00027237,             0.00027237
                     81,                 1.3871,                 1.0393,                 1.2797,                0.67226,                0.59545,                0.62088,                0.29903,                 1.8155,                 1.3374,                 1.5867,                0.00026,                0.00026,                0.00026
                     82,                 1.3748,                 1.0056,                 1.2659,                0.65104,                 0.5897,                0.62718,                 0.3054,                 1.7861,                 1.2994,                 1.5547,             0.00024762,             0.00024762,             0.00024762
                     83,                 1.3771,                 1.0106,                 1.2733,                  0.649,                0.60445,                0.63402,                0.30577,                  1.795,                 1.3195,                  1.576,             0.00023525,             0.00023525,             0.00023525
                     84,                  1.354,                0.99039,                  1.261,                  0.632,                0.59892,                0.63268,                0.30169,                 1.7977,                 1.3431,                 1.5836,             0.00022288,             0.00022288,             0.00022288
                     85,                 1.3512,                0.97346,                 1.2537,                0.67329,                0.59124,                0.63357,                0.30426,                  1.818,                 1.3382,                 1.5824,              0.0002105,              0.0002105,              0.0002105
                     86,                 1.3523,                0.98518,                 1.2551,                0.63799,                 0.6211,                0.63512,                0.30344,                 1.8067,                 1.3112,                  1.574,             0.00019813,             0.00019813,             0.00019813
                     87,                 1.3334,                 0.9785,                 1.2483,                0.66859,                0.60795,                0.63953,                 0.3107,                 1.7953,                 1.3123,                 1.5654,             0.00018575,             0.00018575,             0.00018575
                     88,                 1.3212,                0.95402,                 1.2412,                0.66936,                0.59633,                0.63888,                0.30531,                 1.8026,                 1.3102,                 1.5764,             0.00017338,             0.00017338,             0.00017338
                     89,                 1.3306,                0.96577,                 1.2447,                0.67073,                0.60495,                0.64024,                0.30994,                 1.8015,                 1.3091,                 1.5716,               0.000161,               0.000161,               0.000161
                     90,                 1.3445,                0.96933,                 1.2482,                0.68274,                0.61269,                0.64466,                0.31288,                 1.8018,                 1.2872,                 1.5709,             0.00014862,             0.00014862,             0.00014862
                     91,                 1.3111,                0.88441,                 1.2389,                0.64547,                 0.6036,                0.62694,                0.30124,                 1.8139,                 1.3074,                 1.5797,             0.00013625,             0.00013625,             0.00013625
                     92,                 1.2786,                0.85132,                 1.2174,                0.67207,                0.58156,                0.63195,                0.29993,                 1.8175,                 1.3145,                 1.5884,             0.00012387,             0.00012387,             0.00012387
                     93,                   1.26,                0.82922,                 1.2143,                0.61742,                0.61446,                0.62419,                0.30082,                 1.8172,                 1.3254,                 1.5857,              0.0001115,              0.0001115,              0.0001115
                     94,                 1.2583,                0.83166,                 1.2121,                0.62975,                0.62073,                0.62673,                0.30064,                 1.8271,                 1.3445,                 1.5956,             9.9125e-05,             9.9125e-05,             9.9125e-05
                     95,                 1.2391,                0.81745,                 1.2012,                0.62714,                0.63753,                0.63664,                0.30617,                 1.8292,                 1.3166,                 1.6022,              8.675e-05,              8.675e-05,              8.675e-05
                     96,                 1.2317,                0.80668,                  1.203,                0.63048,                0.64238,                0.63553,                0.30241,                  1.845,                 1.3157,                 1.6127,             7.4375e-05,             7.4375e-05,             7.4375e-05
                     97,                 1.2403,                0.80038,                 1.1982,                0.69753,                0.57839,                0.63472,                0.30798,                 1.8176,                 1.2994,                 1.5985,                6.2e-05,                6.2e-05,                6.2e-05
                     98,                 1.2116,                0.79299,                 1.1861,                 0.6515,                0.63186,                0.63972,                0.30662,                 1.8258,                 1.3002,                 1.5977,             4.9625e-05,             4.9625e-05,             4.9625e-05
                     99,                  1.213,                0.78754,                 1.1907,                0.66636,                0.61757,                0.63313,                0.30603,                 1.8232,                 1.3038,                 1.6005,              3.725e-05,              3.725e-05,              3.725e-05
                    100,                 1.2108,                0.78071,                 1.1857,                0.64695,                0.63354,                0.63283,                0.30598,                 1.8249,                 1.3124,                 1.6039,             2.4875e-05,             2.4875e-05,             2.4875e-05
