                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 1.5904,                 1.3267,                 1.4217,                0.53273,                0.60688,                0.56919,                0.26425,                 1.8196,                 1.4832,                 1.5702,             0.00084162,             0.00084162,             0.00084162
                     35,                 1.5994,                 1.3263,                 1.4316,                0.57872,                0.54726,                0.57536,                0.27261,                 1.8189,                 1.4616,                 1.5738,             0.00082925,             0.00082925,             0.00082925
                     36,                 1.5857,                 1.2909,                 1.4151,                0.59849,                0.55769,                0.59033,                0.26848,                 1.8199,                 1.4666,                 1.5826,             0.00081688,             0.00081688,             0.00081688
                     37,                 1.5704,                 1.2641,                 1.4026,                0.58327,                0.55151,                0.56193,                0.26949,                 1.7984,                 1.4667,                 1.5584,              0.0008045,              0.0008045,              0.0008045
                     38,                 1.5631,                 1.2601,                 1.4063,                0.61761,                0.56295,                0.59786,                0.28153,                 1.8333,                 1.4186,                  1.588,             0.00079213,             0.00079213,             0.00079213
                     39,                 1.5612,                 1.2554,                 1.3992,                0.59253,                0.59415,                0.60343,                0.28312,                 1.8193,                 1.4412,                 1.5661,             0.00077975,             0.00077975,             0.00077975
                     40,                 1.5421,                 1.2347,                 1.3894,                0.60758,                0.55773,                 0.5875,                0.28644,                 1.7991,                 1.4313,                 1.5485,             0.00076738,             0.00076738,             0.00076738
                     41,                 1.5385,                 1.2307,                 1.3808,                0.56815,                0.60787,                0.60121,                0.28771,                 1.7786,                 1.3978,                 1.5569,               0.000755,               0.000755,               0.000755
                     42,                 1.5248,                 1.1887,                 1.3768,                 0.5588,                0.58599,                0.58274,                0.28094,                 1.8225,                 1.4174,                  1.583,             0.00074263,             0.00074263,             0.00074263
                     43,                 1.5219,                 1.2135,                 1.3717,                0.60841,                 0.5747,                0.58568,                0.26652,                 1.8421,                 1.4212,                 1.5839,             0.00073025,             0.00073025,             0.00073025
                     44,                  1.524,                 1.1787,                 1.3796,                0.59354,                0.57887,                0.60409,                0.28276,                 1.8278,                 1.4028,                 1.5727,             0.00071788,             0.00071788,             0.00071788
                     45,                 1.5017,                 1.1667,                 1.3619,                0.56686,                0.57567,                0.59375,                0.28277,                 1.8454,                 1.4081,                 1.5935,              0.0007055,              0.0007055,              0.0007055
                     46,                 1.4923,                  1.156,                 1.3502,                0.61327,                 0.5712,                0.60951,                0.28553,                 1.8211,                 1.3957,                 1.5495,             0.00069313,             0.00069313,             0.00069313
                     47,                 1.4785,                 1.1299,                 1.3422,                0.60092,                0.58075,                0.59699,                0.28193,                 1.8499,                 1.4151,                 1.5748,             0.00068075,             0.00068075,             0.00068075
                     48,                 1.4813,                 1.1408,                 1.3416,                0.64222,                0.57119,                0.61554,                0.29168,                 1.8338,                 1.3691,                 1.5761,             0.00066838,             0.00066838,             0.00066838
                     49,                 1.4759,                 1.1076,                  1.335,                0.60979,                0.57722,                0.60579,                0.28997,                  1.828,                 1.3731,                 1.5582,               0.000656,               0.000656,               0.000656
                     50,                 1.4651,                  1.117,                 1.3318,                0.60366,                0.57811,                0.62603,                0.29679,                  1.842,                 1.3187,                 1.5777,             0.00064362,             0.00064362,             0.00064362
                     51,                 1.4613,                  1.109,                 1.3252,                0.67481,                0.57321,                0.62392,                0.29129,                 1.8298,                 1.3649,                 1.5548,             0.00063125,             0.00063125,             0.00063125
                     52,                 1.4505,                 1.0808,                 1.3179,                0.63906,                0.59812,                0.62023,                0.29194,                 1.8384,                 1.3348,                 1.5768,             0.00061887,             0.00061887,             0.00061887
                     53,                 1.4421,                  1.075,                 1.3122,                0.60863,                0.60935,                0.59912,                0.28315,                 1.8566,                 1.3712,                 1.5806,              0.0006065,              0.0006065,              0.0006065
                     54,                 1.4283,                 1.0618,                  1.303,                0.62189,                0.61906,                0.61981,                0.29166,                 1.8735,                 1.3625,                 1.5992,             0.00059413,             0.00059413,             0.00059413
                     55,                 1.4317,                 1.0546,                 1.3055,                0.68947,                0.58232,                0.63343,                0.29768,                 1.8494,                 1.3257,                 1.5799,             0.00058175,             0.00058175,             0.00058175
                     56,                  1.423,                 1.0557,                 1.3003,                0.63039,                0.59809,                0.61879,                0.29435,                 1.8408,                 1.3269,                 1.5757,             0.00056938,             0.00056938,             0.00056938
                     57,                  1.404,                 1.0301,                 1.2888,                 0.6306,                0.59387,                0.61076,                0.28661,                 1.8438,                 1.3156,                 1.5784,               0.000557,               0.000557,               0.000557
                     58,                 1.4028,                 1.0295,                 1.2877,                0.62719,                0.59911,                0.62385,                0.29358,                 1.8388,                 1.3338,                 1.5687,             0.00054463,             0.00054463,             0.00054463
                     59,                 1.3834,                 1.0104,                 1.2682,                0.59589,                0.60809,                0.61397,                 0.2951,                 1.8414,                 1.3053,                 1.5768,             0.00053225,             0.00053225,             0.00053225
                     60,                 1.3951,                  1.011,                 1.2789,                0.63074,                0.61202,                0.62614,                0.30141,                 1.8456,                 1.2894,                 1.5835,             0.00051988,             0.00051988,             0.00051988
                     61,                 1.3853,                0.99614,                 1.2707,                0.67395,                0.58753,                 0.6232,                0.28547,                 1.8727,                 1.3316,                 1.6035,              0.0005075,              0.0005075,              0.0005075
